Country,Region,year,index,value
ES,Comunitat Valenciana,2018-01-01,Tertiary_financial,3692.267
ES,Comunitat Valenciana,2019-01-01,Tertiary_financial,3650.227
ES,Comunitat Valenciana,2020-01-01,Tertiary_financial,3842.274
ES,Comunitat Valenciana,2021-01-01,Tertiary_financial,3888.623
ES,Comunitat Valenciana,2022-01-01,Tertiary_financial,4425.663
ES,Comunitat Valenciana,2023-01-01,Tertiary_financial,6295.015
ES,Comunitat Valenciana,2024-01-01,Tertiary_financial,6824.185
ES,Extremadura,2015-01-01,Tertiary_financial,589.637
ES,Extremadura,2016-01-01,Tertiary_financial,608.155
ES,Extremadura,2017-01-01,Tertiary_financial,629.372
ES,Extremadura,2018-01-01,Tertiary_financial,688.336
ES,Extremadura,2019-01-01,Tertiary_financial,673.174
ES,Extremadura,2020-01-01,Tertiary_financial,708.297
ES,Extremadura,2021-01-01,Tertiary_financial,713.908
ES,Extremadura,2022-01-01,Tertiary_financial,812.249
ES,Extremadura,2023-01-01,Tertiary_financial,1115.062
ES,Extremadura,2024-01-01,Tertiary_financial,1213.149
ES,Galicia,2015-01-01,Tertiary_financial,1599.581
ES,Galicia,2016-01-01,Tertiary_financial,1649.616
ES,Galicia,2017-01-01,Tertiary_financial,1719.116
ES,Galicia,2018-01-01,Tertiary_financial,1924.906
ES,Galicia,2019-01-01,Tertiary_financial,1887.603
ES,Galicia,2020-01-01,Tertiary_financial,1990.265
ES,Galicia,2021-01-01,Tertiary_financial,2005.977
ES,Galicia,2022-01-01,Tertiary_financial,2318.152
ES,Galicia,2023-01-01,Tertiary_financial,3273.855
ES,Galicia,2024-01-01,Tertiary_financial,3580.393
ES,Illes Balears,2015-01-01,Tertiary_financial,788.834
ES,Illes Balears,2016-01-01,Tertiary_financial,812.694
ES,Illes Balears,2017-01-01,Tertiary_financial,875.164
ES,Illes Balears,2018-01-01,Tertiary_financial,960.103
ES,Illes Balears,2019-01-01,Tertiary_financial,948.781
ES,Illes Balears,2020-01-01,Tertiary_financial,985.822
ES,Illes Balears,2021-01-01,Tertiary_financial,994.322
ES,Illes Balears,2022-01-01,Tertiary_financial,1152.149
ES,Illes Balears,2023-01-01,Tertiary_financial,1648.642
ES,Illes Balears,2024-01-01,Tertiary_financial,1799.804
ES,La Rioja,2015-01-01,Tertiary_financial,225.36
ES,La Rioja,2016-01-01,Tertiary_financial,232.971
ES,La Rioja,2017-01-01,Tertiary_financial,245.46
ES,La Rioja,2018-01-01,Tertiary_financial,271.52
ES,La Rioja,2019-01-01,Tertiary_financial,267.473
ES,La Rioja,2020-01-01,Tertiary_financial,280.339
ES,La Rioja,2021-01-01,Tertiary_financial,279.175
ES,La Rioja,2022-01-01,Tertiary_financial,319.998
ES,La Rioja,2023-01-01,Tertiary_financial,449.997
ES,La Rioja,2024-01-01,Tertiary_financial,484.108
ES,País Vasco/Euskadi,2015-01-01,Tertiary_financial,1887.248
ES,País Vasco/Euskadi,2016-01-01,Tertiary_financial,1938.875
ES,País Vasco/Euskadi,2017-01-01,Tertiary_financial,2058.883
ES,País Vasco/Euskadi,2018-01-01,Tertiary_financial,2267.445
ES,País Vasco/Euskadi,2019-01-01,Tertiary_financial,2277.873
ES,País Vasco/Euskadi,2020-01-01,Tertiary_financial,2392.042
ES,País Vasco/Euskadi,2021-01-01,Tertiary_financial,2418.224
ES,País Vasco/Euskadi,2022-01-01,Tertiary_financial,2763.217
ES,País Vasco/Euskadi,2023-01-01,Tertiary_financial,4067.974
ES,País Vasco/Euskadi,2024-01-01,Tertiary_financial,4436.022
ES,Principado de Asturias,2015-01-01,Tertiary_financial,644.042
ES,Principado de Asturias,2016-01-01,Tertiary_financial,660.375
ES,Principado de Asturias,2017-01-01,Tertiary_financial,693.018
ES,Principado de Asturias,2018-01-01,Tertiary_financial,759.21
ES,Principado de Asturias,2019-01-01,Tertiary_financial,763.271
ES,Principado de Asturias,2020-01-01,Tertiary_financial,799.241
ES,Principado de Asturias,2021-01-01,Tertiary_financial,809.349
ES,Principado de Asturias,2022-01-01,Tertiary_financial,931.116
ES,Principado de Asturias,2023-01-01,Tertiary_financial,1343.862
ES,Principado de Asturias,2024-01-01,Tertiary_financial,1446.759
ES,Región de Murcia,2015-01-01,Tertiary_financial,765.385
ES,Región de Murcia,2016-01-01,Tertiary_financial,787.047
ES,Región de Murcia,2017-01-01,Tertiary_financial,822.779
ES,Región de Murcia,2018-01-01,Tertiary_financial,907.234
ES,Región de Murcia,2019-01-01,Tertiary_financial,894.079
ES,Región de Murcia,2020-01-01,Tertiary_financial,944.844
ES,Región de Murcia,2021-01-01,Tertiary_financial,949.412
ES,Región de Murcia,2022-01-01,Tertiary_financial,1078.797
ES,Región de Murcia,2023-01-01,Tertiary_financial,1512.339
ES,Región de Murcia,2024-01-01,Tertiary_financial,1656.114
IT,Abruzzo,2015-01-01,Public,4883.9
IT,Abruzzo,2016-01-01,Public,4820.700000000001
IT,Abruzzo,2017-01-01,Public,4720.2
IT,Abruzzo,2018-01-01,Public,4678.8
IT,Abruzzo,2019-01-01,Public,4587.8
IT,Abruzzo,2020-01-01,Public,4473.3
IT,Abruzzo,2021-01-01,Public,4681.299999999999
IT,Abruzzo,2022-01-01,Public,4756.2
IT,Abruzzo,2023-01-01,Public,4803.700000000001
IT,Basilicata,2015-01-01,Public,1925.5
IT,Basilicata,2016-01-01,Public,1890.2
IT,Basilicata,2017-01-01,Public,1882.6999999999998
IT,Basilicata,2018-01-01,Public,1844.4
IT,Basilicata,2019-01-01,Public,1856.7
IT,Basilicata,2020-01-01,Public,1726.6999999999998
IT,Basilicata,2021-01-01,Public,1773.0
IT,Basilicata,2022-01-01,Public,1823.4
IT,Basilicata,2023-01-01,Public,1800.5
IT,Calabria,2015-01-01,Public,6906.9
IT,Calabria,2016-01-01,Public,6833.7
IT,Calabria,2017-01-01,Public,6808.5
IT,Calabria,2018-01-01,Public,6742.7
IT,Calabria,2019-01-01,Public,6657.0
IT,Calabria,2020-01-01,Public,6082.1
IT,Calabria,2021-01-01,Public,6336.0
IT,Calabria,2022-01-01,Public,6533.0
IT,Calabria,2023-01-01,Public,6548.3
IT,Campania,2015-01-01,Public,16905.0
IT,Campania,2016-01-01,Public,16619.5
IT,Campania,2017-01-01,Public,16483.4
IT,Campania,2018-01-01,Public,16332.5
IT,Campania,2019-01-01,Public,16214.699999999999
IT,Campania,2020-01-01,Public,15238.0
IT,Campania,2021-01-01,Public,15958.6
IT,Campania,2022-01-01,Public,16339.6
IT,Campania,2023-01-01,Public,16753.9
IT,Emilia-Romagna,2015-01-01,Public,14245.2
IT,Emilia-Romagna,2016-01-01,Public,14147.7
IT,Emilia-Romagna,2017-01-01,Public,14162.0
IT,Emilia-Romagna,2018-01-01,Public,14086.0
IT,Emilia-Romagna,2019-01-01,Public,14172.3
IT,Emilia-Romagna,2020-01-01,Public,13558.5
IT,Emilia-Romagna,2021-01-01,Public,14670.7
IT,Emilia-Romagna,2022-01-01,Public,14843.7
IT,Emilia-Romagna,2023-01-01,Public,14966.199999999999
IT,Friuli-Venezia Giulia,2015-01-01,Public,5504.5
IT,Friuli-Venezia Giulia,2016-01-01,Public,5495.799999999999
IT,Friuli-Venezia Giulia,2017-01-01,Public,5533.2
IT,Friuli-Venezia Giulia,2018-01-01,Public,5522.1
IT,Friuli-Venezia Giulia,2019-01-01,Public,5367.1
IT,Friuli-Venezia Giulia,2020-01-01,Public,5148.4
IT,Friuli-Venezia Giulia,2021-01-01,Public,5307.7
IT,Friuli-Venezia Giulia,2022-01-01,Public,5296.3
IT,Friuli-Venezia Giulia,2023-01-01,Public,5386.1
IT,Lazio,2015-01-01,Public,30931.899999999998
IT,Lazio,2016-01-01,Public,30805.800000000003
IT,Lazio,2017-01-01,Public,30631.699999999997
IT,Lazio,2018-01-01,Public,30218.6
IT,Lazio,2019-01-01,Public,30075.7
IT,Lazio,2020-01-01,Public,29130.300000000003
IT,Lazio,2021-01-01,Public,30252.9
IT,Lazio,2022-01-01,Public,30460.2
IT,Lazio,2023-01-01,Public,30794.6
IT,Liguria,2015-01-01,Public,6667.8
IT,Liguria,2016-01-01,Public,6592.2
IT,Liguria,2017-01-01,Public,6549.5
IT,Liguria,2018-01-01,Public,6470.6
IT,Liguria,2019-01-01,Public,6463.8
IT,Liguria,2020-01-01,Public,6054.4
IT,Liguria,2021-01-01,Public,6255.3
IT,Liguria,2022-01-01,Public,6365.799999999999
IT,Liguria,2023-01-01,Public,6395.9
IT,Lombardia,2015-01-01,Public,30115.3
IT,Lombardia,2016-01-01,Public,29798.0
IT,Lombardia,2017-01-01,Public,29575.1
IT,Lombardia,2018-01-01,Public,29616.9
IT,Lombardia,2019-01-01,Public,29198.0
IT,Lombardia,2020-01-01,Public,27677.8
IT,Lombardia,2021-01-01,Public,29488.5
IT,Lombardia,2022-01-01,Public,30159.5
IT,Lombardia,2023-01-01,Public,30097.199999999997
IT,Marche,2015-01-01,Public,4676.4
IT,Marche,2016-01-01,Public,4652.0
IT,Marche,2017-01-01,Public,4705.0
IT,Marche,2018-01-01,Public,4690.299999999999
IT,Marche,2019-01-01,Public,4657.5
IT,Marche,2020-01-01,Public,4397.6
IT,Marche,2021-01-01,Public,4627.2
IT,Marche,2022-01-01,Public,4671.6
IT,Marche,2023-01-01,Public,4824.5
IT,Molise,2015-01-01,Public,1278.9
IT,Molise,2016-01-01,Public,1232.5
IT,Molise,2017-01-01,Public,1239.6
IT,Molise,2018-01-01,Public,1235.1
IT,Molise,2019-01-01,Public,1256.4
IT,Molise,2020-01-01,Public,1168.7
IT,Molise,2021-01-01,Public,1191.5
IT,Molise,2022-01-01,Public,1237.6999999999998
IT,Molise,2023-01-01,Public,1229.6
IT,Piemonte,2015-01-01,Public,13578.2
IT,Piemonte,2016-01-01,Public,13421.8
IT,Piemonte,2017-01-01,Public,13491.3
IT,Piemonte,2018-01-01,Public,13504.3
IT,Piemonte,2019-01-01,Public,13290.2
IT,Piemonte,2020-01-01,Public,12658.3
IT,Piemonte,2021-01-01,Public,13302.0
IT,Piemonte,2022-01-01,Public,13487.5
IT,Piemonte,2023-01-01,Public,13572.8
IT,Puglia,2015-01-01,Public,12471.0
IT,Puglia,2016-01-01,Public,12350.4
IT,Puglia,2017-01-01,Public,12365.7
IT,Puglia,2018-01-01,Public,12279.2
IT,Puglia,2019-01-01,Public,12230.1
IT,Puglia,2020-01-01,Public,11811.5
IT,Puglia,2021-01-01,Public,12469.0
IT,Puglia,2022-01-01,Public,12828.599999999999
IT,Puglia,2023-01-01,Public,12956.7
IT,Sardegna,2015-01-01,Public,6975.1
IT,Sardegna,2016-01-01,Public,6871.4
IT,Sardegna,2017-01-01,Public,6839.8
IT,Sardegna,2018-01-01,Public,6791.7
IT,Sardegna,2019-01-01,Public,6802.200000000001
IT,Sardegna,2020-01-01,Public,6500.299999999999
IT,Sardegna,2021-01-01,Public,6814.6
IT,Sardegna,2022-01-01,Public,6953.5
IT,Sardegna,2023-01-01,Public,7018.4
IT,Sicilia,2015-01-01,Public,17670.5
IT,Sicilia,2016-01-01,Public,17434.8
IT,Sicilia,2017-01-01,Public,17455.6
IT,Sicilia,2018-01-01,Public,17157.1
IT,Sicilia,2019-01-01,Public,16832.6
IT,Sicilia,2020-01-01,Public,16216.4
IT,Sicilia,2021-01-01,Public,17047.800000000003
IT,Sicilia,2022-01-01,Public,17732.1
IT,Sicilia,2023-01-01,Public,17863.7
IT,Toscana,2015-01-01,Public,13012.900000000001
IT,Toscana,2016-01-01,Public,12881.7
IT,Toscana,2017-01-01,Public,12897.8
IT,Toscana,2018-01-01,Public,12877.900000000001
IT,Toscana,2019-01-01,Public,12664.2
IT,Toscana,2020-01-01,Public,12250.900000000001
IT,Toscana,2021-01-01,Public,12855.1
IT,Toscana,2022-01-01,Public,12959.5
IT,Toscana,2023-01-01,Public,13041.0
IT,Trentino-Alto Adige/Südtirol,2015-01-01,Public,6042.299999999999
IT,Trentino-Alto Adige/Südtirol,2016-01-01,Public,6634.299999999999
IT,Trentino-Alto Adige/Südtirol,2017-01-01,Public,6611.4
IT,Trentino-Alto Adige/Südtirol,2018-01-01,Public,6572.2
IT,Trentino-Alto Adige/Südtirol,2019-01-01,Public,6371.4
IT,Trentino-Alto Adige/Südtirol,2020-01-01,Public,6220.4
IT,Trentino-Alto Adige/Südtirol,2021-01-01,Public,6453.700000000001
IT,Trentino-Alto Adige/Südtirol,2022-01-01,Public,6324.5
IT,Trentino-Alto Adige/Südtirol,2023-01-01,Public,6636.9
IT,Umbria,2015-01-01,Public,2929.7
IT,Umbria,2016-01-01,Public,2909.8
IT,Umbria,2017-01-01,Public,2891.8
IT,Umbria,2018-01-01,Public,2879.4
IT,Umbria,2019-01-01,Public,2832.8
IT,Umbria,2020-01-01,Public,2659.2
IT,Umbria,2021-01-01,Public,2824.0
IT,Umbria,2022-01-01,Public,2855.2
IT,Umbria,2023-01-01,Public,2845.7
IT,Valle d'Aosta/Vallée d'Aoste,2015-01-01,Public,901.0
IT,Valle d'Aosta/Vallée d'Aoste,2016-01-01,Public,918.5
IT,Valle d'Aosta/Vallée d'Aoste,2017-01-01,Public,906.5
IT,Valle d'Aosta/Vallée d'Aoste,2018-01-01,Public,904.9000000000001
IT,Valle d'Aosta/Vallée d'Aoste,2019-01-01,Public,848.5
IT,Valle d'Aosta/Vallée d'Aoste,2020-01-01,Public,807.7
IT,Valle d'Aosta/Vallée d'Aoste,2021-01-01,Public,840.8
IT,Valle d'Aosta/Vallée d'Aoste,2022-01-01,Public,833.4
IT,Valle d'Aosta/Vallée d'Aoste,2023-01-01,Public,830.7
IT,Veneto,2015-01-01,Public,14550.5
IT,Veneto,2016-01-01,Public,14567.599999999999
IT,Veneto,2017-01-01,Public,14579.4
IT,Veneto,2018-01-01,Public,14321.0
IT,Veneto,2019-01-01,Public,14202.099999999999
IT,Veneto,2020-01-01,Public,13833.400000000001
IT,Veneto,2021-01-01,Public,14414.599999999999
IT,Veneto,2022-01-01,Public,14616.400000000001
IT,Veneto,2023-01-01,Public,14957.3
ES,Andalucía,2015-01-01,Public,28997.932
ES,Andalucía,2016-01-01,Public,29662.492
ES,Andalucía,2017-01-01,Public,30245.583
ES,Andalucía,2018-01-01,Public,31195.711
ES,Andalucía,2019-01-01,Public,32307.954
ES,Andalucía,2020-01-01,Public,32543.736
ES,Andalucía,2021-01-01,Public,33878.924
ES,Andalucía,2022-01-01,Public,35665.99
ES,Andalucía,2023-01-01,Public,37714.243
ES,Andalucía,2024-01-01,Public,39608.478
ES,Aragón,2015-01-01,Public,5812.818
ES,Aragón,2016-01-01,Public,5911.778
ES,Aragón,2017-01-01,Public,6061.208
ES,Aragón,2018-01-01,Public,6303.64
ES,Aragón,2019-01-01,Public,6460.064
ES,Aragón,2020-01-01,Public,6571.035
ES,Aragón,2021-01-01,Public,6740.401
ES,Aragón,2022-01-01,Public,7095.748
ES,Aragón,2023-01-01,Public,7478.747
ES,Aragón,2024-01-01,Public,7987.241
ES,Canarias,2015-01-01,Public,7746.075
ES,Canarias,2016-01-01,Public,7874.991
ES,Canarias,2017-01-01,Public,8002.508
ES,Canarias,2018-01-01,Public,8256.105
ES,Canarias,2019-01-01,Public,8685.868
ES,Canarias,2020-01-01,Public,8953.165
ES,Canarias,2021-01-01,Public,9479.358
ES,Canarias,2022-01-01,Public,10045.421
ES,Canarias,2023-01-01,Public,10675.62
ES,Canarias,2024-01-01,Public,11326.017
ES,Cantabria,2015-01-01,Public,2167.423
ES,Cantabria,2016-01-01,Public,2228.754
ES,Cantabria,2017-01-01,Public,2243.025
ES,Cantabria,2018-01-01,Public,2354.701
ES,Cantabria,2019-01-01,Public,2486.082
ES,Cantabria,2020-01-01,Public,2466.039
ES,Cantabria,2021-01-01,Public,2521.211
ES,Cantabria,2022-01-01,Public,2643.387
ES,Cantabria,2023-01-01,Public,2801.696
ES,Cantabria,2024-01-01,Public,2977.131
ES,Castilla y León,2015-01-01,Public,10616.193
ES,Castilla y León,2016-01-01,Public,10711.625
ES,Castilla y León,2017-01-01,Public,11045.114
ES,Castilla y León,2018-01-01,Public,11337.598
ES,Castilla y León,2019-01-01,Public,11744.522
ES,Castilla y León,2020-01-01,Public,11504.815
ES,Castilla y León,2021-01-01,Public,11548.576
ES,Castilla y León,2022-01-01,Public,12106.591
ES,Castilla y León,2023-01-01,Public,12945.733
ES,Castilla y León,2024-01-01,Public,13631.69
ES,Castilla-La Mancha,2015-01-01,Public,7033.843
ES,Castilla-La Mancha,2016-01-01,Public,7098.906
ES,Castilla-La Mancha,2017-01-01,Public,7351.156
ES,Castilla-La Mancha,2018-01-01,Public,7567.058
ES,Castilla-La Mancha,2019-01-01,Public,7876.385
ES,Castilla-La Mancha,2020-01-01,Public,7980.435
ES,Castilla-La Mancha,2021-01-01,Public,8276.901
ES,Castilla-La Mancha,2022-01-01,Public,8714.46
ES,Castilla-La Mancha,2023-01-01,Public,9323.009
ES,Castilla-La Mancha,2024-01-01,Public,9658.641
ES,Cataluña/Catalunya,2015-01-01,Public,27706.097
ES,Cataluña/Catalunya,2016-01-01,Public,29002.915
ES,Cataluña/Catalunya,2017-01-01,Public,30179.347
ES,Cataluña/Catalunya,2018-01-01,Public,31247.756
ES,Cataluña/Catalunya,2019-01-01,Public,32935.599
ES,Cataluña/Catalunya,2020-01-01,Public,33466.009
ES,Cataluña/Catalunya,2021-01-01,Public,33804.512
ES,Cataluña/Catalunya,2022-01-01,Public,34999.075
ES,Cataluña/Catalunya,2023-01-01,Public,37636.138
ES,Cataluña/Catalunya,2024-01-01,Public,40612.362
ES,Ciudad Autónoma de Ceuta,2015-01-01,Public,688.022
ES,Ciudad Autónoma de Ceuta,2016-01-01,Public,700.031
ES,Ciudad Autónoma de Ceuta,2017-01-01,Public,694.997
ES,Ciudad Autónoma de Ceuta,2018-01-01,Public,718.291
ES,Ciudad Autónoma de Ceuta,2019-01-01,Public,749.306
ES,Ciudad Autónoma de Ceuta,2020-01-01,Public,750.547
ES,Ciudad Autónoma de Ceuta,2021-01-01,Public,775.556
ES,Ciudad Autónoma de Ceuta,2022-01-01,Public,800.353
ES,Ciudad Autónoma de Ceuta,2023-01-01,Public,824.569
ES,Ciudad Autónoma de Ceuta,2024-01-01,Public,839.907
ES,Ciudad Autónoma de Melilla,2015-01-01,Public,649.115
ES,Ciudad Autónoma de Melilla,2016-01-01,Public,658.517
ES,Ciudad Autónoma de Melilla,2017-01-01,Public,648.37
ES,Ciudad Autónoma de Melilla,2018-01-01,Public,670.555
ES,Ciudad Autónoma de Melilla,2019-01-01,Public,698.265
ES,Ciudad Autónoma de Melilla,2020-01-01,Public,702.602
ES,Ciudad Autónoma de Melilla,2021-01-01,Public,727.908
ES,Ciudad Autónoma de Melilla,2022-01-01,Public,743.301
ES,Ciudad Autónoma de Melilla,2023-01-01,Public,766.618
ES,Ciudad Autónoma de Melilla,2024-01-01,Public,786.447
ES,Comunidad Foral de Navarra,2015-01-01,Public,2677.892
ES,Comunidad Foral de Navarra,2016-01-01,Public,2687.733
ES,Comunidad Foral de Navarra,2017-01-01,Public,2798.645
ES,Comunidad Foral de Navarra,2018-01-01,Public,2897.189
ES,Comunidad Foral de Navarra,2019-01-01,Public,3029.793
ES,Comunidad Foral de Navarra,2020-01-01,Public,3084.229
ES,Comunidad Foral de Navarra,2021-01-01,Public,3187.01
ES,Comunidad Foral de Navarra,2022-01-01,Public,3316.5
ES,Comunidad Foral de Navarra,2023-01-01,Public,3619.382
ES,Comunidad Foral de Navarra,2024-01-01,Public,3926.034
ES,Comunidad de Madrid,2015-01-01,Public,29420.435
ES,Comunidad de Madrid,2016-01-01,Public,30187.216
ES,Comunidad de Madrid,2017-01-01,Public,30753.445
ES,Comunidad de Madrid,2018-01-01,Public,31334.508
ES,Comunidad de Madrid,2019-01-01,Public,33199.309
ES,Comunidad de Madrid,2020-01-01,Public,33496.896
ES,Comunidad de Madrid,2021-01-01,Public,34421.531
ES,Comunidad de Madrid,2022-01-01,Public,35970.015
ES,Comunidad de Madrid,2023-01-01,Public,38292.659
ES,Comunidad de Madrid,2024-01-01,Public,42303.762
ES,Comunitat Valenciana,2015-01-01,Public,16469.499
ES,Comunitat Valenciana,2016-01-01,Public,16955.849
ES,Comunitat Valenciana,2017-01-01,Public,17171.329
ES,Comunitat Valenciana,2018-01-01,Public,17891.537
ES,Comunitat Valenciana,2019-01-01,Public,18412.28
ES,Comunitat Valenciana,2020-01-01,Public,18399.139
ES,Comunitat Valenciana,2021-01-01,Public,19040.428
ES,Comunitat Valenciana,2022-01-01,Public,19975.636
ES,Comunitat Valenciana,2023-01-01,Public,21502.831
ES,Comunitat Valenciana,2024-01-01,Public,23020.687
ES,Extremadura,2015-01-01,Public,4509.366
ES,Extremadura,2016-01-01,Public,4545.2
ES,Extremadura,2017-01-01,Public,4564.404
ES,Extremadura,2018-01-01,Public,4736.733
ES,Extremadura,2019-01-01,Public,4954.273
ES,Extremadura,2020-01-01,Public,5011.898
ES,Extremadura,2021-01-01,Public,4996.189
ES,Extremadura,2022-01-01,Public,5380.167
ES,Extremadura,2023-01-01,Public,5717.014
ES,Extremadura,2024-01-01,Public,5955.692
ES,Galicia,2015-01-01,Public,9767.794
ES,Galicia,2016-01-01,Public,9878.731
ES,Galicia,2017-01-01,Public,10087.015
ES,Galicia,2018-01-01,Public,10389.941
ES,Galicia,2019-01-01,Public,10833.819
ES,Galicia,2020-01-01,Public,11056.842
ES,Galicia,2021-01-01,Public,11290.147
ES,Galicia,2022-01-01,Public,11678.437
ES,Galicia,2023-01-01,Public,12371.396
ES,Galicia,2024-01-01,Public,12925.474
ES,Illes Balears,2015-01-01,Public,3881.798
ES,Illes Balears,2016-01-01,Public,4003.767
ES,Illes Balears,2017-01-01,Public,4152.141
ES,Illes Balears,2018-01-01,Public,4242.661
ES,Illes Balears,2019-01-01,Public,4484.977
ES,Illes Balears,2020-01-01,Public,4612.847
ES,Illes Balears,2021-01-01,Public,4787.897
ES,Illes Balears,2022-01-01,Public,5004.278
ES,Illes Balears,2023-01-01,Public,5629.422
ES,Illes Balears,2024-01-01,Public,5926.347
ES,La Rioja,2015-01-01,Public,1225.754
ES,La Rioja,2016-01-01,Public,1261.014
ES,La Rioja,2017-01-01,Public,1292.75
ES,La Rioja,2018-01-01,Public,1324.399
ES,La Rioja,2019-01-01,Public,1444.27
ES,La Rioja,2020-01-01,Public,1473.387
ES,La Rioja,2021-01-01,Public,1493.272
ES,La Rioja,2022-01-01,Public,1552.408
ES,La Rioja,2023-01-01,Public,1746.676
ES,La Rioja,2024-01-01,Public,1835.275
ES,País Vasco/Euskadi,2015-01-01,Public,10259.436
ES,País Vasco/Euskadi,2016-01-01,Public,10525.895
ES,País Vasco/Euskadi,2017-01-01,Public,10886.672
ES,País Vasco/Euskadi,2018-01-01,Public,11016.345
ES,País Vasco/Euskadi,2019-01-01,Public,11672.636
ES,País Vasco/Euskadi,2020-01-01,Public,11494.323
ES,País Vasco/Euskadi,2021-01-01,Public,11876.08
ES,País Vasco/Euskadi,2022-01-01,Public,12583.128
ES,País Vasco/Euskadi,2023-01-01,Public,13334.535
ES,País Vasco/Euskadi,2024-01-01,Public,14470.634
ES,Principado de Asturias,2015-01-01,Public,3893.536
ES,Principado de Asturias,2016-01-01,Public,3890.924
ES,Principado de Asturias,2017-01-01,Public,4007.77
ES,Principado de Asturias,2018-01-01,Public,4076.947
ES,Principado de Asturias,2019-01-01,Public,4184.582
ES,Principado de Asturias,2020-01-01,Public,4245.109
ES,Principado de Asturias,2021-01-01,Public,4320.741
ES,Principado de Asturias,2022-01-01,Public,4502.767
ES,Principado de Asturias,2023-01-01,Public,4763.553
ES,Principado de Asturias,2024-01-01,Public,5067.582
ES,Región de Murcia,2015-01-01,Public,5198.24
ES,Región de Murcia,2016-01-01,Public,5333.3
ES,Región de Murcia,2017-01-01,Public,5466.307
ES,Región de Murcia,2018-01-01,Public,5548.84
ES,Región de Murcia,2019-01-01,Public,5654.399
ES,Región de Murcia,2020-01-01,Public,5736.877
ES,Región de Murcia,2021-01-01,Public,6038.382
ES,Región de Murcia,2022-01-01,Public,6328.302
ES,Región de Murcia,2023-01-01,Public,6562.904
ES,Región de Murcia,2024-01-01,Public,7255.657
IT,Abruzzo,2015-01-01,Other,3712.0
IT,Abruzzo,2016-01-01,Other,3692.4
IT,Abruzzo,2017-01-01,Other,3741.3
IT,Abruzzo,2018-01-01,Other,3710.2000000000003
IT,Abruzzo,2019-01-01,Other,3593.1
IT,Abruzzo,2020-01-01,Other,3506.3
IT,Abruzzo,2021-01-01,Other,3777.2999999999997
IT,Abruzzo,2022-01-01,Other,4085.0999999999995
IT,Abruzzo,2023-01-01,Other,4287.5
IT,Basilicata,2015-01-01,Other,1494.4
IT,Basilicata,2016-01-01,Other,1478.8
IT,Basilicata,2017-01-01,Other,1503.8000000000002
IT,Basilicata,2018-01-01,Other,1485.9
IT,Basilicata,2019-01-01,Other,1457.0
IT,Basilicata,2020-01-01,Other,1427.3999999999999
IT,Basilicata,2021-01-01,Other,1514.6
IT,Basilicata,2022-01-01,Other,1600.3000000000002
IT,Basilicata,2023-01-01,Other,1704.6
IT,Calabria,2015-01-01,Other,4604.4
IT,Calabria,2016-01-01,Other,4576.6
IT,Calabria,2017-01-01,Other,4564.9
IT,Calabria,2018-01-01,Other,4585.4
IT,Calabria,2019-01-01,Other,4429.5
IT,Calabria,2020-01-01,Other,4248.0
IT,Calabria,2021-01-01,Other,4502.1
IT,Calabria,2022-01-01,Other,4654.6
IT,Calabria,2023-01-01,Other,4834.1
IT,Campania,2015-01-01,Other,15285.5
IT,Campania,2016-01-01,Other,15366.0
IT,Campania,2017-01-01,Other,15544.400000000001
IT,Campania,2018-01-01,Other,15368.8
IT,Campania,2019-01-01,Other,15332.2
IT,Campania,2020-01-01,Other,14528.8
IT,Campania,2021-01-01,Other,15392.7
IT,Campania,2022-01-01,Other,16472.3
IT,Campania,2023-01-01,Other,17267.0
IT,Emilia-Romagna,2015-01-01,Other,15556.7
IT,Emilia-Romagna,2016-01-01,Other,15889.3
IT,Emilia-Romagna,2017-01-01,Other,16292.2
IT,Emilia-Romagna,2018-01-01,Other,16494.800000000003
IT,Emilia-Romagna,2019-01-01,Other,16425.5
IT,Emilia-Romagna,2020-01-01,Other,16069.1
IT,Emilia-Romagna,2021-01-01,Other,16636.5
IT,Emilia-Romagna,2022-01-01,Other,18190.800000000003
IT,Emilia-Romagna,2023-01-01,Other,18938.0
IT,Friuli-Venezia Giulia,2015-01-01,Other,3994.1000000000004
IT,Friuli-Venezia Giulia,2016-01-01,Other,4041.5
IT,Friuli-Venezia Giulia,2017-01-01,Other,4065.8999999999996
IT,Friuli-Venezia Giulia,2018-01-01,Other,4100.0
IT,Friuli-Venezia Giulia,2019-01-01,Other,4070.6
IT,Friuli-Venezia Giulia,2020-01-01,Other,4009.0
IT,Friuli-Venezia Giulia,2021-01-01,Other,4185.0
IT,Friuli-Venezia Giulia,2022-01-01,Other,4405.0
IT,Friuli-Venezia Giulia,2023-01-01,Other,4611.7
IT,Lazio,2015-01-01,Other,26320.199999999997
IT,Lazio,2016-01-01,Other,27838.800000000003
IT,Lazio,2017-01-01,Other,27648.899999999998
IT,Lazio,2018-01-01,Other,27829.0
IT,Lazio,2019-01-01,Other,27809.899999999998
IT,Lazio,2020-01-01,Other,26529.6
IT,Lazio,2021-01-01,Other,27856.4
IT,Lazio,2022-01-01,Other,30116.5
IT,Lazio,2023-01-01,Other,31987.0
IT,Liguria,2015-01-01,Other,5349.4
IT,Liguria,2016-01-01,Other,5458.9
IT,Liguria,2017-01-01,Other,5553.7
IT,Liguria,2018-01-01,Other,5490.400000000001
IT,Liguria,2019-01-01,Other,5337.0
